0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z;T;
1391186352.222 311.261 232.258 0 308.593 231.056 0 305.514 230.815 0 302.638 231.438 0 300.576 232.805 0 302.878 233.486 0 305.746 233.531 0 308.642 233.09 0 326.251 231.169 1261 328.795 229.519 1265 332.073 228.803 1270 335.468 228.988 1270 338.361 229.912 1270 335.812 231.007 1265 332.686 231.547 1265 329.331 231.577 1261 310.642 223.658 1261 306.841 222.472 1261 302.703 222.271 1284 299.671 223.364 1299 297.649 225.39 1299 297.986 227.284 1299 300.365 225.955 1294 303.141 225.353 1265 306.76 225.489 1256 310.397 226.134 1256 324.348 222.128 1270 329.264 220.272 1275 334.983 219.23 1280 339.246 220.245 1280 342.544 222.008 1280 342.221 224.082 1280 338.809 223.025 1275 334.866 222.617 1275 329.853 223.356 1270 325.007 224.736 1270 314.723 231.729 0 314.087 236.53 1252 312.5 241.174 1252 309.788 245.106 1247 310.403 248.966 1243 314.9 249.489 1243 319.063 249.252 1243 325.992 248.186 1243 326.622 244.073 1247 323.335 240.728 1247 321.803 236.372 0 321.183 231.442 1261 308.181 257.298 1238 311.327 256.005 1238 314.833 255.065 1238 318.34 255.551 1243 321.991 254.72 1238 327.052 255.084 1243 332.456 255.868 1247 328.331 259.162 1247 324.004 261.222 1238 318.937 262.163 1238 314.409 261.714 1238 311.142 260.255 1238 309.882 257.619 1238 314.008 257.606 1238 318.773 257.711 1238 324.465 257.035 1238 330.212 256.413 1247 324.512 257.71 1238 318.563 258.575 1238 313.62 258.436 1238 296.097 233.179 1294 295.675 239.472 1294 295.798 245.804 1280 297.013 252.142 1256 299.068 258.307 1243 302.013 263.776 1252 305.355 268.247 1256 309.132 272.584 1261 314.017 275.892 1256 321.06 276.896 1256 329.21 275.208 1265 336.436 271.877 1256 342.494 267.454 1265 347.352 262.305 1275 350.766 256.011 0 352.541 249.016 1299 353.174 242.02 1299 353.215 235.028 1294 352.814 228.029 1294 305.731 232.31 0 332.347 230.315 1265 317.826 245.872 1243 311.506 220.834 1261 307.321 219.576 1265 302.253 219.387 1294 298.124 220.883 1304 295.606 223.299 1314 323.301 219.35 1275 328.472 217.413 1280 335.053 216.268 1280 340.294 217.485 1284 343.947 219.425 1284;1;
1391186352.278 312.246 232.824 1261 309.523 231.62 1261 306.43 231.35 1280 303.46 231.87 1289 301.197 233.09 1284 303.587 233.897 1280 306.542 234.034 0 309.523 233.629 1265 327.791 232.032 1265 330.54 230.583 1265 333.846 230.01 1265 337.143 230.191 1270 340.001 231.023 1265 337.395 232.127 1265 334.266 232.616 1265 330.918 232.565 1261 311.656 224.366 1256 307.529 223.014 1252 303 222.635 1299 299.76 223.761 1299 297.628 225.859 1299 298.034 227.819 1299 300.505 226.454 1299 303.435 225.869 1299 307.396 226.109 1256 311.383 226.868 1256 326.095 223.188 1275 331.086 221.4 1280 336.776 220.414 1280 341.017 221.454 1280 344.279 223.269 1289 344.01 225.356 1284 340.525 224.255 1280 336.572 223.855 1275 331.559 224.538 1275 326.627 225.86 1270 315.992 232.541 0 315.595 237.483 1256 314.154 242.166 1252 311.359 245.923 1247 311.808 249.763 1247 316.672 250.623 1247 321.067 250.419 1243 328.107 249.053 1247 328.574 244.908 1252 325.134 241.655 1252 323.502 237.204 0 322.796 232.207 1265 309.974 257.769 1247 313.36 256.669 1243 317.053 255.98 1243 320.685 256.532 1238 324.445 255.691 1243 329.568 255.837 1252 335.107 256.322 1256 330.871 259.837 1252 326.49 261.978 1243 321.325 262.918 1238 316.601 262.415 1243 313.148 260.849 1243 311.636 258.185 1243 316.04 258.27 1243 321.011 258.492 1243 326.927 257.723 1247 333.029 256.934 1256 327.108 258.51 1247 320.893 259.42 1243 315.658 259.191 1243 296.283 233.491 1294 296.202 240.114 1289 296.735 246.628 1280 298.272 253.057 1265 300.562 259.23 1256 303.751 264.609 1256 307.297 268.989 1256 311.266 273.201 1256 316.346 276.395 1261 323.339 277.348 1261 331.128 275.765 1261 338.026 272.506 1270 343.784 268.168 1270 348.458 263.113 1284 351.888 256.964 1289 353.682 250.139 1299 354.369 243.284 1299 354.514 236.356 1299 354.219 229.312 1289 306.564 232.789 0 333.987 231.393 1265 319.609 246.814 1252 312.583 221.483 1261 308.119 220.063 1265 302.648 219.664 1299 298.223 221.19 1304 295.568 223.683 1309 325.062 220.312 1280 330.307 218.449 1280 336.867 217.369 1284 342.116 218.625 1284 345.75 220.63 1289;1;
1391186352.473 315.342 235.383 1275 312.706 233.831 1284 309.379 233.457 1289 306.209 234.136 1289 303.903 235.676 1294 306.464 236.681 1289 309.52 236.901 1289 312.62 236.426 0 331.934 234.148 1284 334.212 232.208 1289 337.45 231.35 1289 340.702 231.594 1289 343.371 232.755 1289 341.037 234.081 1284 338.065 234.749 1284 334.835 234.736 1284 315.554 227.697 1265 311.045 226.452 1289 306.156 226.075 1304 302.203 227.207 1309 299.281 229.208 1304 299.837 231.081 1304 303.037 229.806 1304 306.668 229.136 1299 310.926 229.324 1289 315.373 230.069 1261 329.563 226.493 1284 333.912 224.649 1294 338.885 223.535 1294 343.163 224.016 1304 346.707 225.413 1304 346.518 227.445 1299 342.912 226.76 1299 339.073 226.697 1294 334.624 227.499 1294 330.227 228.841 1284 319.685 235.239 1270 319.492 240.071 1265 318.405 244.592 1265 315.945 248.433 1270 317.116 252.08 1270 322.774 252.729 1265 327.241 252.442 1265 333.133 251.025 1270 333.639 247.134 1270 330.149 243.733 0 328.251 239.379 0 327.196 234.661 0 314.719 261.444 1261 318.381 259.631 1265 322.266 258.44 1261 325.962 258.841 1256 329.306 257.923 1261 334.048 258.457 1265 338.858 259.578 1265 335.513 262.824 1265 331.801 264.932 1261 327.032 265.896 1256 322.097 265.47 1252 318.344 263.956 1261 316.489 261.583 1261 321.419 261.103 1256 326.402 260.992 1256 331.651 260.355 1261 337.078 260.046 1265 332.004 261.628 1261 326.576 262.509 1256 321.455 262.369 1256 295.646 235.833 1309 296.22 242.767 1299 297.466 249.347 1289 299.781 255.972 1284 302.835 262.03 1280 307.121 267.3 1275 311.677 271.299 1275 316.644 274.726 1265 322.257 277.022 1265 328.762 277.714 1270 335.727 276.322 1275 341.739 273.506 1284 346.854 269.494 1289 351.285 264.869 1299 354.659 258.77 0 356.24 252.088 0 356.798 245.104 1314 356.621 238.161 1319 355.826 231.143 1314 309.518 235.311 1289 337.701 233.203 1284 324.8 249.021 1265 316.404 225.14 1270 311.572 223.813 1294 305.76 223.403 1304 300.743 224.896 1314 297.388 227.212 1309 328.19 224.072 1289 332.789 222.126 1294 338.624 220.85 1299 344.057 221.421 1304 348.117 222.967 1309;1;
1391186352.535 310.103 235.691 1275 307.732 234.478 1275 304.771 234.28 1299 301.964 234.914 1299 299.993 236.206 1304 302.159 237.081 1299 304.824 237.237 1280 307.64 236.759 1280 326.663 233.924 1284 328.758 232.098 1284 331.741 231.261 1289 334.808 231.314 1289 337.499 232.195 1289 335.182 233.533 1289 332.326 234.264 1289 329.288 234.403 1284 309.955 227.875 1275 306.572 226.787 1280 302.915 226.408 1314 299.518 226.951 1314 296.886 228.343 1319 296.945 230.604 1314 299.856 229.727 1314 303.115 229.312 1309 306.442 229.473 1275 310.047 230.068 1270 324.015 226 1294 327.825 224.087 1289 332.281 222.786 1294 336.407 222.651 1299 339.97 223.454 1304 340.336 225.826 1299 336.51 225.561 1294 332.563 225.856 1289 328.445 226.819 1289 324.381 228.265 1294 314.207 235.501 1275 313.628 240.053 1270 312.342 244.621 1270 309.841 248.827 1275 310.891 252.223 1275 315.948 252.904 1270 320.264 252.508 1265 326.619 250.997 1270 327.335 247.23 1270 323.979 243.753 1265 322.292 239.373 1275 321.385 234.842 1280 308.909 261.529 1261 312.099 259.48 1265 315.548 258.251 1265 319.014 258.498 1256 322.295 257.536 1261 327.254 258.054 1265 332.406 259.235 1270 328.87 262.716 1265 325.1 264.965 1265 320.168 266.107 1261 315.452 265.73 1261 312.142 264.128 1261 310.328 261.715 1261 314.897 260.926 1265 319.515 260.653 1261 324.815 259.981 1261 330.806 259.777 1270 325.215 261.682 1261 319.77 262.684 1261 314.973 262.616 1261 293.576 236.733 1314 293.743 243.047 1304 294.645 248.929 1299 296.65 254.893 1289 299.262 260.501 1275 302.85 265.624 1275 306.738 269.967 1275 311.027 273.721 1275 315.999 276.364 1275 322.003 277.166 1275 328.985 275.955 1275 335.388 273.146 1280 341.075 269.007 1289 345.913 264.233 1299 349.688 258.278 1309 351.762 251.637 1309 352.591 244.754 1314 352.691 237.749 1314 352.119 230.81 1314 304.898 235.831 1299 332.033 232.874 1289 318.402 249.133 1275 310.97 225.479 1275 307.245 224.291 1280 302.792 223.84 1314 298.486 224.614 1319 295.433 226.27 1319 322.583 223.792 1294 326.669 221.75 1294 331.828 220.237 1294 336.825 220.045 1304 340.821 220.912 1304;1;
1391186352.593 306.981 235.523 0 304.368 234.468 0 301.473 234.326 0 298.776 234.931 1314 296.861 236.247 1314 299.025 236.954 0 301.705 236.95 0 304.46 236.429 0 321.422 233.957 1289 323.815 232.215 1289 326.869 231.41 1284 330.106 231.393 1289 332.976 232.083 1289 330.531 233.366 1284 327.564 234.056 1284 324.399 234.226 1284 305.903 227.907 1280 302.352 226.763 1294 298.483 226.425 1314 295.6 227.331 1324 293.716 229.156 1324 294.068 231.084 1319 296.291 229.924 1319 298.915 229.433 1314 302.296 229.597 1294 305.744 230.199 1275 319.409 225.726 1289 323.993 223.652 1294 329.288 222.224 1294 333.393 222.759 1299 336.763 224.076 1299 336.764 226.198 1294 333.257 225.574 1294 329.372 225.536 1289 324.657 226.54 1294 320.093 228.14 1289 310.2 235.073 1270 309.833 239.968 1275 308.578 244.835 1275 306.152 248.866 1280 306.827 252.557 1275 310.91 253.24 1275 315.148 252.858 1270 321.876 251.334 1265 322.314 247.285 1270 318.955 243.907 1270 317.405 239.437 1275 316.65 234.501 1280 305.345 260.815 1270 308.159 259.709 1265 311.358 258.958 1265 314.781 259.291 1261 318.318 258.38 1265 323.355 258.316 1265 329.082 258.694 1270 325.176 262.679 1265 320.958 265.267 1261 315.834 266.509 1265 311.311 265.967 1265 308.214 264.148 1270 306.891 261.276 1270 310.634 261.118 1265 315.281 261.122 1265 321.022 260.196 1261 327.139 259.465 1270 321.45 261.88 1261 315.368 263.191 1265 310.504 262.885 1265 293.016 236.453 1319 292.946 242.403 1309 293.463 248.383 1299 295.072 254.338 1294 297.456 260.145 1284 300.568 265.337 1280 303.904 269.722 1275 307.439 274.047 1280 311.697 277.387 1280 317.904 278.503 1280 325.296 276.938 1280 332.089 273.706 1289 337.937 269.313 1284 342.797 264.265 1284 346.511 258.017 1304 348.459 251.041 1309 349.087 243.88 1314 349.081 236.729 1314 348.566 229.567 1314 301.706 235.728 0 327.21 232.838 1284 313.845 249.36 1275 306.78 225.202 1280 302.902 223.983 1299 298.162 223.612 1314 294.156 224.893 1324 291.757 227.117 1334 318.235 223.126 1294 323.031 220.966 1299 329.098 219.379 1294 334.119 220.011 1304 337.831 221.45 1304;1;
1391186352.642 306.955 235.506 0 304.338 234.449 1275 301.439 234.306 0 298.737 234.911 0 296.819 236.229 1319 298.986 236.937 0 301.67 236.934 0 304.43 236.413 0 321.42 233.94 1289 323.817 232.195 1289 326.875 231.39 1289 330.118 231.373 1289 332.992 232.065 1289 330.543 233.35 1289 327.571 234.04 1289 324.401 234.209 1284 305.877 227.878 1280 302.321 226.731 1280 298.445 226.392 1309 295.558 227.299 1329 293.67 229.126 1329 294.022 231.057 1319 296.249 229.896 1319 298.877 229.405 1289 302.264 229.57 1280 305.717 230.173 1280 319.404 225.695 1294 323.996 223.619 1299 329.3 222.19 1299 333.411 222.727 1304 336.786 224.046 1309 336.786 226.171 1304 333.274 225.546 1294 329.383 225.507 1289 324.661 226.511 1294 320.089 228.114 1294 310.179 235.056 0 309.81 239.958 1275 308.553 244.832 1275 306.122 248.869 0 306.798 252.566 1280 310.887 253.251 1275 315.132 252.87 1270 321.87 251.345 1265 322.31 247.29 1275 318.947 243.906 1284 317.395 239.428 1280 316.64 234.484 0 305.312 260.837 1270 308.131 259.73 1275 311.335 258.979 1270 314.763 259.313 1270 318.305 258.4 1275 323.351 258.337 1265 329.087 258.718 1275 325.174 262.708 1265 320.949 265.299 1261 315.816 266.542 1270 311.286 265.999 1265 308.185 264.176 1270 306.86 261.299 1275 310.609 261.142 1265 315.263 261.147 1265 321.014 260.221 1265 327.14 259.49 1270 321.442 261.907 1265 315.35 263.219 1265 310.479 262.911 1265 292.967 236.434 1324 292.896 242.394 1314 293.414 248.383 1309 295.024 254.348 1289 297.41 260.165 1280 300.527 265.366 1275 303.867 269.758 1280 307.407 274.091 1280 311.671 277.437 1275 317.887 278.555 1280 325.291 276.99 1280 332.096 273.753 1289 337.954 269.354 1294 342.823 264.3 1299 346.544 258.043 0 348.496 251.056 1309 349.127 243.883 1324 349.122 236.721 1329 348.607 229.547 1314 301.672 235.711 0 327.217 232.82 1289 313.827 249.366 1270 306.756 225.168 1284 302.871 223.947 1284 298.124 223.574 1319 294.112 224.856 1329 291.709 227.083 1334 318.229 223.091 1304 323.033 220.929 1304 329.109 219.341 1304 334.138 219.974 1309 337.856 221.416 1309;1;
1391186352.689 308.38 235.036 0 305.621 233.955 1280 302.639 233.827 1280 299.778 234.407 1314 297.596 235.664 1319 299.943 236.477 0 302.783 236.516 0 305.681 235.965 1280 323.745 233.472 1289 326.393 231.846 1289 329.516 231.138 1289 332.653 231.089 1294 335.477 231.705 1294 332.954 233.038 1289 329.98 233.702 1289 326.814 233.822 1289 307.24 227.695 1284 303.082 226.459 1284 298.501 226.07 1314 295.295 227.21 1329 293.299 229.279 1329 293.84 231.264 1324 296.187 229.927 1324 299.068 229.317 1309 303.053 229.464 1280 307.133 230.085 1284 321.88 225.659 1299 326.552 223.581 1299 331.821 222.152 1304 335.945 222.663 1314 339.285 224.046 1309 339.394 226.186 1304 335.748 225.544 1309 331.84 225.588 1299 327.112 226.591 1294 322.426 228.198 1294 312.081 234.8 0 312.17 239.967 1280 311.215 244.937 1280 308.749 248.813 1280 309.313 252.523 1275 314.033 253.48 1275 318.571 253.038 1275 325.338 250.984 1280 325.475 246.874 1280 321.836 243.672 0 320.028 239.072 1284 319.037 233.995 1289 308.839 260.707 1270 311.947 259.742 1270 315.343 259.162 1270 318.882 259.558 1270 322.419 258.497 1270 327.328 258.128 1275 332.924 258.012 1275 329.144 262.069 1275 325.06 264.67 1270 320.014 265.94 1270 315.341 265.495 1270 311.982 263.784 1270 310.422 261.179 1270 314.486 261.11 1265 319.215 261.189 1261 324.899 260.009 1265 331.115 258.847 1275 325.429 261.365 1270 319.383 262.719 1265 314.359 262.52 1265 292.935 236.129 1324 293.525 242.637 1314 294.782 248.929 1299 296.976 255.059 1289 299.794 260.964 1280 303.37 266.097 1280 307.088 270.349 1280 311.029 274.442 1280 315.728 277.496 1280 321.932 278.434 1275 328.804 276.961 1284 335.13 273.786 1294 340.508 269.386 1294 345.035 264.306 1304 348.652 258.051 1314 350.467 251.148 1319 351.022 244 1324 351.011 236.772 0 350.455 229.351 1324 302.803 235.231 0 329.691 232.477 1289 316.816 249.29 1280 308.099 224.836 1289 303.669 223.537 1294 298.174 223.111 1324 293.731 224.69 1334 291.2 227.189 1339 320.656 222.917 1304 325.547 220.755 1304 331.608 219.163 1309 336.714 219.779 1314 340.441 221.305 1314;1;
1391186352.806 313.091 234.822 0 310.194 233.187 0 306.62 232.885 1304 303.24 233.721 1309 300.862 235.465 1304 303.642 236.436 1304 306.933 236.55 0 310.218 235.905 0 329.504 233.044 1294 331.828 230.909 1294 335.265 229.858 1299 338.771 230.011 1299 341.608 231.138 1299 339.203 232.603 1294 336.073 233.4 1294 332.662 233.477 1294 312.623 226.684 1280 307.327 225.611 1304 301.514 225.526 1319 297.567 227.415 1319 294.963 230.092 1319 295.972 231.388 1319 298.941 229.611 1314 302.483 228.565 1314 307.342 228.556 1304 312.331 229.145 1280 326.86 225.021 1299 331.856 222.874 1309 337.601 221.503 1314 342.17 222.443 1314 345.698 224.309 1314 345.082 225.957 1314 341.59 224.982 1309 337.702 224.783 1309 332.768 225.766 1304 327.842 227.361 1299 317.245 234.391 0 317.492 239.355 1280 316.657 243.879 1280 314.207 247.574 1280 315.397 251.284 1280 321.153 251.707 1275 325.802 251.237 1275 331.784 249.639 1275 331.98 245.712 0 328.156 242.655 0 326.077 238.34 0 324.95 233.513 1294 313.625 260.584 1270 317.186 258.669 1275 321.092 257.281 1270 324.853 257.658 1270 328.195 256.542 1270 333.053 256.951 1275 337.919 257.867 1284 334.869 261.494 1280 331.187 264.004 1275 326.385 265.22 1270 321.253 264.892 1265 317.313 263.307 1265 315.496 260.685 1270 320.241 260.062 1270 325.395 259.806 1270 330.792 258.921 1275 336.037 258.45 1284 331.277 260.484 1275 325.708 261.719 1265 320.405 261.646 1265 293.332 235.816 1319 294.463 242.795 1309 296.275 249.303 1294 299.049 255.72 1289 302.469 261.481 1280 306.926 266.339 1280 311.518 270.008 1280 316.451 273.324 1280 322.014 275.622 1275 328.611 276.205 1280 335.458 274.442 1289 341.146 271.243 1289 345.84 267.039 1299 349.955 262.345 0 353.019 256.308 0 354.262 249.824 1334 354.612 242.996 0 354.261 236.25 1334 353.248 229.142 1334 306.85 234.871 1304 335.614 231.805 1294 323.142 247.961 1275 313.27 224.01 1280 307.659 222.881 1314 300.747 222.865 1319 295.555 225.373 1324 292.521 228.482 1329 325.461 222.534 1304 330.681 220.298 1309 337.459 218.75 1309 343.436 219.876 1319 347.525 221.95 1324;1;
1391186352.866 313.469 234.631 0 310.586 233.021 0 307.012 232.737 0 303.634 233.608 1309 301.257 235.402 1304 304.036 236.311 1304 307.336 236.384 0 310.623 235.723 0 330.009 232.853 1294 332.342 230.743 1294 335.791 229.708 1294 339.303 229.887 1299 342.12 231.071 1299 339.694 232.484 1294 336.532 233.241 1294 333.119 233.3 1294 313.087 226.404 1280 307.774 225.416 1309 301.98 225.428 1319 298.03 227.352 1319 295.429 230.052 1319 296.429 231.346 1314 299.389 229.53 1314 302.935 228.44 1314 307.804 228.364 1314 312.813 228.883 1275 327.468 224.742 1304 332.484 222.677 1309 338.251 221.411 1309 342.807 222.397 1309 346.261 224.297 1324 345.622 225.928 1319 342.173 224.897 1309 338.287 224.653 1304 333.334 225.577 1309 328.394 227.106 1299 317.727 234.166 1270 317.891 239 1275 316.982 243.415 1280 314.544 247.1 1280 315.763 250.771 1280 321.422 250.986 1270 326.002 250.524 1270 331.915 249.152 1275 332.197 245.259 1280 328.504 242.192 1275 326.479 237.996 0 325.395 233.302 0 314.005 260.431 1265 317.392 258.266 1270 321.236 256.673 1265 324.98 257.002 1261 328.348 255.929 1270 333.085 256.562 1275 337.714 257.8 1280 334.778 261.119 1270 331.164 263.453 1270 326.399 264.617 1261 321.339 264.36 1261 317.494 262.915 1270 316.042 260.383 1270 320.497 259.586 1261 325.487 259.252 1256 330.694 258.499 1270 335.652 258.279 1275 331.096 259.966 1270 325.763 261.063 1261 320.668 261.067 1261 293.38 236.045 1314 294.403 242.956 1314 296.128 249.461 1299 298.789 255.88 1299 302.111 261.671 1275 306.49 266.58 1280 311.094 270.245 1280 316.116 273.479 1275 321.82 275.677 1275 328.553 276.197 1275 335.493 274.426 1280 341.3 271.244 1294 346.069 267.026 1289 350.17 262.282 1304 353.176 256.239 0 354.432 249.767 1334 354.819 242.988 0 354.5 236.302 1334 353.513 229.309 1329 307.244 234.727 0 336.114 231.661 1294 323.416 247.425 1270 313.718 223.739 1280 308.086 222.7 1309 301.204 222.793 1319 296.035 225.329 1319 293.006 228.454 1324 326.129 222.256 1304 331.388 220.102 1309 338.192 218.675 1314 344.123 219.87 1319 348.119 221.986 1329;1;
1391186352.984 311.034 234.781 0 308.288 233.312 0 304.896 233.069 0 301.672 233.877 1309 299.456 235.513 1309 301.98 236.395 0 305.089 236.479 0 308.276 235.844 0 327.746 232.853 1289 330.057 230.819 1289 333.432 229.817 1289 336.897 229.936 1294 339.728 231.011 1294 337.259 232.409 1289 334.095 233.172 1289 330.742 233.274 1289 310.482 226.298 1275 305.694 225.35 1299 300.422 225.331 1319 296.764 226.978 1319 294.36 229.396 1319 295.103 230.839 1319 297.869 229.201 1314 301.19 228.245 1314 305.656 228.196 1294 310.3 228.684 1280 325.135 224.358 1299 330.103 222.305 1304 335.868 221.02 1309 340.393 221.847 1309 343.787 223.567 1309 343.379 225.298 1309 339.828 224.365 1304 335.832 224.21 1304 330.862 225.161 1294 325.871 226.717 1294 315.143 234.309 1280 314.987 238.94 1275 313.84 243.317 1280 311.2 247.105 1275 312.233 250.65 1275 317.601 250.979 1275 322.174 250.5 1270 328.547 249.115 1270 329.023 245.308 1275 325.395 242.256 1275 323.583 238.064 0 322.73 233.495 0 310.328 260.059 1265 313.618 257.87 1270 317.336 256.334 1270 321.007 256.646 1265 324.458 255.545 1270 329.45 256.18 1270 334.437 257.396 1275 331.165 260.769 1275 327.336 263.089 1270 322.308 264.296 1265 317.271 264.052 1265 313.633 262.58 1265 312.11 260.072 1265 316.543 259.219 1270 321.493 258.881 1265 326.957 258.098 1270 332.504 257.876 1275 327.353 259.636 1270 321.77 260.738 1261 316.689 260.765 1270 292.81 236.334 1319 293.473 242.831 1314 294.903 248.855 1299 297.24 254.813 1294 300.162 260.309 1284 303.977 265.103 1280 308.082 268.964 1280 312.6 272.431 1280 317.867 274.914 1280 324.341 275.595 1275 331.365 274.045 1280 337.53 270.97 1284 342.773 266.783 1289 347.249 262.063 1304 350.639 256.228 0 352.349 249.879 1314 353.076 243.251 1314 353.115 236.595 1324 352.446 229.614 1319 305.087 234.909 0 333.745 231.662 1289 320.002 247.404 1270 311.248 223.726 1275 306.125 222.718 1314 299.805 222.756 1319 294.98 224.964 1334 292.152 227.79 1334 323.833 221.972 1304 329.069 219.818 1309 335.82 218.37 1309 341.569 219.38 1309 345.441 221.294 1314;1;
1391186353.46 310.658 234.685 0 307.911 233.246 0 304.526 233.032 0 301.31 233.845 1299 299.113 235.463 1304 301.616 236.339 1299 304.717 236.41 0 307.905 235.756 0 327.386 232.633 1289 329.687 230.591 1289 333.064 229.57 1289 336.543 229.649 1294 339.396 230.677 1294 336.92 232.103 1294 333.743 232.894 1289 330.383 233.025 1289 309.981 226.115 1275 305.222 225.198 1280 299.972 225.195 1314 296.37 226.853 1319 294.026 229.272 1319 294.764 230.693 1319 297.475 229.055 1314 300.748 228.095 1314 305.187 228.029 0 309.808 228.486 1275 324.734 224.043 1294 329.726 221.942 1299 335.527 220.592 1304 340.069 221.394 1309 343.455 223.095 1309 343.058 224.813 1309 339.507 223.907 1304 335.494 223.788 1299 330.503 224.786 1294 325.477 226.387 1294 314.737 234.179 1275 314.586 238.811 1275 313.442 243.213 1270 310.783 247.038 1275 311.802 250.568 1275 317.119 250.883 1270 321.713 250.368 1261 328.141 248.945 1275 328.608 245.145 1280 324.957 242.113 1265 323.153 237.899 0 322.322 233.322 0 309.999 259.945 1270 313.232 257.744 1265 316.908 256.192 1265 320.557 256.487 1261 324.001 255.357 1265 329.013 255.968 1270 334.027 257.147 1275 330.78 260.594 1275 326.954 262.982 1270 321.901 264.245 1261 316.858 264.014 1270 313.254 262.513 1261 311.768 259.969 1265 316.133 259.084 1265 321.053 258.718 1261 326.524 257.9 1265 332.096 257.656 1270 326.936 259.507 1265 321.351 260.664 1256 316.296 260.702 1265 292.686 236.331 1319 293.378 242.77 1309 294.85 248.715 1299 297.212 254.573 1284 300.134 259.971 1280 303.892 264.691 1275 307.925 268.553 1270 312.357 272.052 1275 317.539 274.584 1275 323.966 275.266 1280 330.962 273.686 1270 337.112 270.55 0 342.355 266.318 1280 346.837 261.574 1299 350.253 255.773 0 352.013 249.463 1309 352.78 242.875 1319 352.863 236.234 1314 352.223 229.248 1324 304.72 234.847 0 333.39 231.393 1289 319.571 247.284 1265 310.75 223.544 1275 305.658 222.569 1314 299.355 222.628 1319 294.579 224.858 1329 291.812 227.691 1334 323.422 221.671 1299 328.68 219.468 1304 335.469 217.946 1309 341.232 218.926 1309 345.093 220.82 1314;1;
